编号,片段名,文本,语言,中文,label,音频路径,answer
53933,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_07_42,019_00_07_44,019_chinesetts.wav",
53934,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_07_44,740_00_07_48,740_chinesetts.wav",
53935,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_07_44,740_00_07_48,740_chinesetts.wav",
53936,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_07_56,019_00_07_57,540_chinesetts.wav",
53937,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_07_56,019_00_07_57,540_chinesetts.wav",
53938,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_07_57,699_00_07_59,139_chinesetts.wav",
53939,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_07_57,699_00_07_59,139_chinesetts.wav",
53940,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_00,619_00_08_08,619_chinesetts.wav",
53941,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_00,619_00_08_08,619_chinesetts.wav",
53942,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_10,340_00_08_12,139_chinesetts.wav",
53943,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_10,340_00_08_12,139_chinesetts.wav",
53944,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_17,860_00_08_19,740_chinesetts.wav",
53945,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_17,860_00_08_19,740_chinesetts.wav",
53946,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_19,939_00_08_21,220_chinesetts.wav",
53947,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_19,939_00_08_21,220_chinesetts.wav",
53948,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_21,379_00_08_26,300_chinesetts.wav",
53949,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_21,379_00_08_26,300_chinesetts.wav",
53950,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_27,220_00_08_28,379_chinesetts.wav",
53951,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_27,220_00_08_28,379_chinesetts.wav",
53952,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_28,860_00_08_30,900_chinesetts.wav",
53953,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_28,860_00_08_30,900_chinesetts.wav",
53954,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_32,619_00_08_34,900_chinesetts.wav",
53955,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_32,619_00_08_34,900_chinesetts.wav",
53956,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_35,220_00_08_38,379_chinesetts.wav",
53957,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_35,220_00_08_38,379_chinesetts.wav",
53958,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_46,379_00_09_03,459.wav",
53959,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_08_46,379_00_09_03,459.wav",
53960,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_04,499_00_09_05,939_chinesetts.wav",
53961,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_04,499_00_09_05,939_chinesetts.wav",
53962,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_06,059_00_09_06,860_chinesetts.wav",
53963,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_06,059_00_09_06,860_chinesetts.wav",
53964,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_10,860_00_09_12,139_chinesetts.wav",
53965,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_10,860_00_09_12,139_chinesetts.wav",
53966,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_25,459_00_09_27,379_chinesetts.wav",
53967,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_25,459_00_09_27,379_chinesetts.wav",
53968,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_27,939_00_09_31,780_chinesetts.wav",
53969,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_27,939_00_09_31,780_chinesetts.wav",
53970,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_33,100_00_09_37,100_chinesetts.wav",
53971,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_33,100_00_09_37,100_chinesetts.wav",
53972,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_37,259_00_09_40,699_chinesetts.wav",
53973,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_37,259_00_09_40,699_chinesetts.wav",
53974,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_41,660_00_09_46,300_chinesetts.wav",
53975,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_41,660_00_09_46,300_chinesetts.wav",
53976,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_46,780_00_09_50,379_chinesetts.wav",
53977,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_46,780_00_09_50,379_chinesetts.wav",
53978,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_51,379_00_09_54,300_chinesetts.wav",
53979,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_51,379_00_09_54,300_chinesetts.wav",
53980,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_59,100_00_10_04,540_chinesetts.wav",
53981,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_09_59,100_00_10_04,540_chinesetts.wav",
53982,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_12,339_00_10_13,699_chinesetts.wav",
53983,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_12,339_00_10_13,699_chinesetts.wav",
53984,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_16,219_00_10_17,780_chinesetts.wav",
53985,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_16,219_00_10_17,780_chinesetts.wav",
53986,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_18,939_00_10_21,859_chinesetts.wav",
53987,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_18,939_00_10_21,859_chinesetts.wav",
53988,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_24,500_00_10_26,020_chinesetts.wav",
53989,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_24,500_00_10_26,020_chinesetts.wav",
53990,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_35,420_00_10_37,900_chinesetts.wav",
53991,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_35,420_00_10_37,900_chinesetts.wav",
53992,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_38,620_00_10_40,260_chinesetts.wav",
53993,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_38,620_00_10_40,260_chinesetts.wav",
53994,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_40,900_00_10_43,380_chinesetts.wav",
53995,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_40,900_00_10_43,380_chinesetts.wav",
53996,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_46,780_00_10_48,219_chinesetts.wav",
53997,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_46,780_00_10_48,219_chinesetts.wav",
53998,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_48,819_00_10_50,540_chinesetts.wav",
53999,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_48,819_00_10_50,540_chinesetts.wav",
54000,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_54,260_00_10_56,859_chinesetts.wav",
54001,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_54,260_00_10_56,859_chinesetts.wav",
54002,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_57,420_00_10_58,819_chinesetts.wav",
54003,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_10_57,420_00_10_58,819_chinesetts.wav",
54004,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_04,140_00_11_07,020_chinesetts.wav",
54005,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_04,140_00_11_07,020_chinesetts.wav",
54006,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_08,420_00_11_10,420_chinesetts.wav",
54007,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_08,420_00_11_10,420_chinesetts.wav",
54008,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_11,620_00_11_15,099_chinesetts.wav",
54009,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_11,620_00_11_15,099_chinesetts.wav",
54010,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_18,819_00_11_20,020_chinesetts.wav",
54011,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_18,819_00_11_20,020_chinesetts.wav",
54012,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_20,859_00_11_24,579_chinesetts.wav",
54013,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_20,859_00_11_24,579_chinesetts.wav",
54014,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_31,219_00_11_32,540_chinesetts.wav",
54015,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_31,219_00_11_32,540_chinesetts.wav",
54016,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_33,140_00_11_34,540_chinesetts.wav",
54017,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_33,140_00_11_34,540_chinesetts.wav",
54018,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_34,780_00_11_36,140_chinesetts.wav",
54019,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_34,780_00_11_36,140_chinesetts.wav",
54020,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_36,739_00_11_39,859_chinesetts.wav",
54021,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_36,739_00_11_39,859_chinesetts.wav",
54022,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_51,900_00_11_55,819_chinesetts.wav",
54023,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_51,900_00_11_55,819_chinesetts.wav",
54024,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_57,620_00_11_59,579_chinesetts.wav",
54025,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_11_57,620_00_11_59,579_chinesetts.wav",
54026,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_00,420_00_12_02,260_chinesetts.wav",
54027,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_00,420_00_12_02,260_chinesetts.wav",
54028,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_02,380_00_12_04,059_chinesetts.wav",
54029,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_02,380_00_12_04,059_chinesetts.wav",
54030,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_14,219_00_12_16,339_chinesetts.wav",
54031,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_14,219_00_12_16,339_chinesetts.wav",
54032,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_16,500_00_12_17,579_chinesetts.wav",
54033,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_16,500_00_12_17,579_chinesetts.wav",
54034,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_18,819_00_12_20,900_chinesetts.wav",
54035,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_18,819_00_12_20,900_chinesetts.wav",
54036,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_21,699_00_12_23,500_chinesetts.wav",
54037,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_21,699_00_12_23,500_chinesetts.wav",
54038,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_28,420_00_12_31,339_chinesetts.wav",
54039,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_28,420_00_12_31,339_chinesetts.wav",
54040,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_34,420_00_12_37,260_chinesetts.wav",
54041,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_34,420_00_12_37,260_chinesetts.wav",
54042,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_40,420_00_12_41,579_chinesetts.wav",
54043,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_40,420_00_12_41,579_chinesetts.wav",
54044,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_48,260_00_12_50,300_chinesetts.wav",
54045,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_48,260_00_12_50,300_chinesetts.wav",
54046,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_54,020_00_12_57,180_chinesetts.wav",
54047,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_54,020_00_12_57,180_chinesetts.wav",
54048,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_59,260_00_13_00,099_chinesetts.wav",
54049,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_12_59,260_00_13_00,099_chinesetts.wav",
54050,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_13_50,579_00_13_54,900_chinesetts.wav",
54051,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_13_50,579_00_13_54,900_chinesetts.wav",
54052,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_13_55,540_00_13_58,380_chinesetts.wav",
54053,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_13_55,540_00_13_58,380_chinesetts.wav",
54054,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_14_12,059_00_14_13,180_chinesetts.wav",
54055,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_14_12,059_00_14_13,180_chinesetts.wav",
54056,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_14_13,819_00_14_15,939_chinesetts.wav",
54057,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_14_13,819_00_14_15,939_chinesetts.wav",
54058,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_14_16,380_00_14_17,780_chinesetts.wav",
54059,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_14_16,380_00_14_17,780_chinesetts.wav",
54060,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_14_19,540_00_14_31,459_chinesetts.wav",
54061,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_14_19,540_00_14_31,459_chinesetts.wav",
54062,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_14_32,900_00_14_36,579_chinesetts.wav",
54063,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_14_32,900_00_14_36,579_chinesetts.wav",
54064,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_14_36,900_00_14_39,059_chinesetts.wav",
54065,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_14_36,900_00_14_39,059_chinesetts.wav",
54066,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_15_15,579_00_15_18,339_chinesetts.wav",
54067,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_15_15,579_00_15_18,339_chinesetts.wav",
54068,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_15_20,939_00_15_21,939_chinesetts.wav",
54069,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_15_20,939_00_15_21,939_chinesetts.wav",
54070,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_15_23,260_00_15_24,900_chinesetts.wav",
54071,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_15_23,260_00_15_24,900_chinesetts.wav",
54072,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_15_25,140_00_15_27,459_chinesetts.wav",
54073,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_15_25,140_00_15_27,459_chinesetts.wav",
54074,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_15_30,739_00_15_34,620_chinesetts.wav",
54075,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_15_30,739_00_15_34,620_chinesetts.wav",
54076,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_15_37,739_00_15_38,780_chinesetts.wav",
54077,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_15_37,739_00_15_38,780_chinesetts.wav",
54078,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_15_38,939_00_15_42,020_chinesetts.wav",
54079,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_15_38,939_00_15_42,020_chinesetts.wav",
54080,电视剧4 EP11,,英语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_15_56,780_00_16_00,219_chinesetts.wav",
54081,电视剧4 EP11,,泰语,,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_15_56,780_00_16_00,219_chinesetts.wav",
